T10YIE,inf
2015-05-26,1.82
2015-05-27,1.8
2015-05-28,1.8
2015-05-29,1.8
2015-05-30,1.8
2015-05-31,1.8
2015-06-01,1.8
2015-06-02,1.83
2015-06-03,1.83
2015-06-04,1.81
2015-06-05,1.86
2015-06-06,1.8566666666666667
2015-06-07,1.8533333333333335
2015-06-08,1.85
2015-06-09,1.86
2015-06-10,1.87
2015-06-11,1.83
2015-06-12,1.84
2015-06-13,1.8433333333333335
2015-06-14,1.8466666666666667
2015-06-15,1.85
2015-06-16,1.88
2015-06-17,1.9
2015-06-18,1.89
2015-06-19,1.86
2015-06-20,1.8733333333333333
2015-06-21,1.8866666666666667
2015-06-22,1.9
2015-06-23,1.92
2015-06-24,1.9
2015-06-25,1.91
2015-06-26,1.92
2015-06-27,1.9033333333333333
2015-06-28,1.8866666666666667
2015-06-29,1.87
2015-06-30,1.87
2015-07-01,1.89
2015-07-02,1.91
2015-07-03,1.9
2015-07-04,1.8900000000000001
2015-07-05,1.8800000000000001
2015-07-06,1.87
2015-07-07,1.87
2015-07-08,1.83
2015-07-09,1.85
2015-07-10,1.87
2015-07-11,1.8666666666666667
2015-07-12,1.8633333333333335
2015-07-13,1.86
2015-07-14,1.85
2015-07-15,1.84
2015-07-16,1.84
2015-07-17,1.83
2015-07-18,1.8266666666666667
2015-07-19,1.8233333333333335
2015-07-20,1.82
2015-07-21,1.82
2015-07-22,1.8
2015-07-23,1.79
2015-07-24,1.76
2015-07-25,1.75
2015-07-26,1.74
2015-07-27,1.73
2015-07-28,1.75
2015-07-29,1.77
2015-07-30,1.77
2015-07-31,1.74
2015-08-01,1.7266666666666666
2015-08-02,1.7133333333333334
2015-08-03,1.7
2015-08-04,1.71
2015-08-05,1.7
2015-08-06,1.67
2015-08-07,1.66
2015-08-08,1.67
2015-08-09,1.68
2015-08-10,1.69
2015-08-11,1.66
2015-08-12,1.62
2015-08-13,1.62
2015-08-14,1.62
2015-08-15,1.6066666666666667
2015-08-16,1.5933333333333335
2015-08-17,1.58
2015-08-18,1.58
2015-08-19,1.57
2015-08-20,1.56
2015-08-21,1.53
2015-08-22,1.5166666666666666
2015-08-23,1.5033333333333334
2015-08-24,1.49
2015-08-25,1.53
2015-08-26,1.53
2015-08-27,1.58
2015-08-28,1.61
2015-08-29,1.6166666666666667
2015-08-30,1.6233333333333333
2015-08-31,1.63
2015-09-01,1.57
2015-09-02,1.56
2015-09-03,1.54
2015-09-04,1.51
2015-09-05,1.5150000000000001
2015-09-06,1.52
2015-09-07,1.525
2015-09-08,1.53
2015-09-09,1.56
2015-09-10,1.59
2015-09-11,1.59
2015-09-12,1.58
2015-09-13,1.57
2015-09-14,1.56
2015-09-15,1.56
2015-09-16,1.57
2015-09-17,1.58
2015-09-18,1.55
2015-09-19,1.5466666666666666
2015-09-20,1.5433333333333334
2015-09-21,1.54
2015-09-22,1.51
2015-09-23,1.52
2015-09-24,1.49
2015-09-25,1.46
2015-09-26,1.4366666666666665
2015-09-27,1.4133333333333333
2015-09-28,1.39
2015-09-29,1.39
2015-09-30,1.41
2015-10-01,1.46
2015-10-02,1.48
2015-10-03,1.49
2015-10-04,1.5
2015-10-05,1.51
2015-10-06,1.52
2015-10-07,1.55
2015-10-08,1.58
2015-10-09,1.54
2015-10-10,1.5350000000000001
2015-10-11,1.53
2015-10-12,1.525
2015-10-13,1.52
