DATE,5YR BREAK,5YR FORWARD,10 YR BREAK,GLD ETF,BTC CLOSE,CRYPT INDEX,BTC Daily Return,,GLD Daily Return,Correlation,,,,,,,
17/8/2014,1.843333333,2.516666667,2.18,125.1333337,492.633,,-0.06335142,0.651883689,-0.0013852,,,,,,,,
18/8/2014,1.85,2.51,2.18,124.959999,461.424,,0.04778035,0.648945567,-0.002240709,,,,,,,,
19/8/2014,1.81,2.53,2.17,124.68,483.471,,0.061530061,0.647284121,-0.003689437,,,,,,,,
20/8/2014,1.83,2.51,2.17,124.220001,513.219,,0.007665344,0.644316646,-0.010787345,,,,,,,,
21/8/2014,1.8,2.54,2.17,122.879997,517.153,,-0.004787751,0.644254448,0.002522827,,,,,,,,
22/8/2014,1.79,2.49,2.14,123.190002,514.677,,-0.031590687,0.666832416,-0.001217642,,,,,,,,
23/8/2014,1.786666667,2.5,2.143333333,123.0400007,498.418,,0.019357246,0.669354893,-0.001219127,,,,,,,,
24/8/2014,1.783333333,2.51,2.146666667,122.8899993,508.066,,-0.010667905,0.670215658,-0.001220614,,,,,,,,
25/8/2014,1.78,2.52,2.15,122.739998,502.646,,0.017945035,0.670224349,0.004969855,,,,,,,,
26/8/2014,1.83,2.45,2.14,123.349998,511.666,,-0.001454074,0.669991986,-0.000243194,,,,,,,,
27/8/2014,1.8,2.48,2.14,123.32,510.922,,-0.006956052,0.67003434,0.00551411,,,,,,,,
28/8/2014,1.77,2.49,2.13,124,507.368,,0.002373031,0.673946586,-0.001129024,,,,,,,,
29/8/2014,1.76,2.48,2.12,123.860001,508.572,,-0.008205328,0.675812655,-0.004460679,,,,,,,,
30/8/2014,1.76,2.495,2.1275,123.3075013,504.399,,-0.053661883,0.676085131,-0.004480667,,,,,,,,
31/8/2014,1.76,2.51,2.135,122.7550015,477.332,,-0.00336663,0.674082902,-0.004500832,,,,,,,,
1/9/2014,1.76,2.525,2.1425,122.2025018,475.725,,0.003752168,0.6748492,,,,,,,,,
2/9/2014,1.76,2.54,2.15,121.650002,477.51,,7.95795E-05,0.674855672,,,,,,,,,
3/9/2014,1.77,2.57,2.17,122.150002,477.548,,0.026311491,0.67486801,,,,,,,,,
4/9/2014,1.76,2.58,2.17,121.480003,490.113,,-0.0142763,0.674356258,,,,,,,,,
5/9/2014,1.77,2.53,2.15,122.059998,483.116,,0.003943152,0.674279551,,,,,,,,,
6/9/2014,1.76,2.526666667,2.143333333,121.6166663,485.021,,-0.004923498,0.674290618,,,,,,,,,
7/9/2014,1.75,2.523333333,2.136666667,121.1733347,482.633,,-0.016252515,0.674329524,,,,,,,,,
8/9/2014,1.74,2.52,2.13,120.730003,474.789,,0.001503826,0.674357615,,,,,,,,,
9/9/2014,1.71,2.51,2.11,120.870003,475.503,,0.006923195,0.674695571,,,,,,,,,
10/9/2014,1.69,2.51,2.1,120.260002,478.795,,0.00177529,0.67500843,,,,,,,,,
11/9/2014,1.76,2.48,2.12,119.470001,479.645,,-0.004278164,0.675004179,,,,,,,,,
12/9/2014,1.75,2.51,2.13,118.379997,477.593,,0.002692669,0.675185376,,,,,,,,,
13/9/2014,1.743333333,2.516666667,2.13,118.4666643,478.879,,-0.00236803,0.675512217,,,,,,,,,
14/9/2014,1.736666667,2.523333333,2.13,118.5533317,477.745,,-0.004837309,0.675519612,,,,,,,,,
15/9/2014,1.73,2.53,2.13,118.639999,475.434,,-0.019937573,0.675555807,,,,,,,,,
16/9/2014,1.75,2.49,2.12,118.830002,465.955,,-0.018409503,0.675579074,,,,,,,,,
17/9/2014,1.63,2.49,2.06,117.540001,457.377,,-0.072471943,0.675584004,,,,,,,,,
18/9/2014,1.56,2.48,2.02,117.779999,424.23,,-0.069587252,0.671808461,,,,,,,,,
19/9/2014,1.56,2.5,2.03,117.089996,394.709,,0.03762012,0.668293245,,,,,,,,,
20/9/2014,1.573333333,2.46,2.016666667,117.0099967,409.558,,-0.026645799,0.667198477,,,,,,,,,
21/9/2014,1.586666667,2.42,2.003333333,116.9299973,398.645,,0.008887607,0.666716147,,,,,,,,,
22/9/2014,1.6,2.38,1.99,116.849998,402.188,,0.083975653,0.666810469,,,,,,,,,
23/9/2014,1.63,2.41,2.02,117.599998,435.962,,-0.030202174,0.66139675,,,,,,,,,
24/9/2014,1.66,2.4,2.03,117.050003,422.795,,-0.026258589,0.660755894,,,,,,,,,
25/9/2014,1.62,2.42,2.02,117.389999,411.693,,-0.018807704,0.660503772,,,,,,,,,
26/9/2014,1.59,2.35,1.97,117.059998,403.95,,-0.011746503,0.660489252,,,,,,,,,
27/9/2014,1.596666667,2.33,1.963333333,117.0499983,399.205,,-0.055472752,0.660400562,,,,,,,,,
28/9/2014,1.603333333,2.31,1.956666667,117.0399987,377.06,,-0.003699676,0.65841352,,,,,,,,,
29/9/2014,1.61,2.29,1.95,117.029999,375.665,,0.030537846,0.658416238,,,,,,,,,
30/9/2014,1.56,2.38,1.97,116.209999,387.137,,-0.009097555,0.657679328,,,,,,,,,
1/10/2014,1.6,2.32,1.96,116.769997,383.615,,-0.022246263,0.65765593,,,,,,,,,
2/10/2014,1.57,2.33,1.95,116.739998,375.081,,-0.040201983,0.657910945,,,,,,,,,
3/10/2014,1.56,2.3,1.93,114.610001,360.002,,-0.086416187,0.656799051,,,,,,,,,
4/10/2014,1.556666667,2.303333333,1.93,115.0833337,328.892,,-0.021654525,0.651148427,,,,,,,,,
5/10/2014,1.553333333,2.306666667,1.93,115.5566663,321.77,,0.023672188,0.650829852,,,,,,,,,
6/10/2014,1.55,2.31,1.93,116.029999,329.387,,0.022256495,0.650389585,,,,,,,,,
7/10/2014,1.52,2.32,1.92,116.360001,336.718,,0.049691433,0.650030288,,,,,,,,,
8/10/2014,1.54,2.38,1.96,117.470001,353.45,,0.031291555,0.648098846,,,,,,,,,
9/10/2014,1.52,2.42,1.97,117.639999,364.51,,-0.010792571,0.647381176,,,,,,,,,
10/10/2014,1.52,2.4,1.96,117.589996,360.576,,0.006836284,0.647769465,,,,,,,,,
11/10/2014,1.4925,2.4075,1.95,117.8999963,363.041,,0.044430243,0.647846064,,,,,,,,,
12/10/2014,1.465,2.415,1.94,118.2099967,379.171,,0.029076591,0.646282003,,,,,,,,,
13/10/2014,1.4375,2.4225,1.93,118.519997,390.196,,0.028613825,0.64563547,,,,,,,,,
14/10/2014,1.41,2.43,1.92,118.589996,401.361,,-0.016513812,0.644983889,,,,,,,,,
15/10/2014,1.37,2.35,1.86,118.989998,394.733,,-0.030144427,0.644867021,,,,,,,,,
16/10/2014,1.37,2.41,1.89,119.220001,382.834,,0.002525899,0.644227393,,,,,,,,,
17/10/2014,1.43,2.41,1.92,118.989998,383.801,,0.020205784,0.644443041,,,,,,,,,
18/10/2014,1.436666667,2.396666667,1.916666667,119.2599997,391.556,,-0.002594776,0.644211469,,,,,,,,,
19/10/2014,1.443333333,2.383333333,1.913333333,119.5300013,390.54,,-0.020640651,0.644282255,,,,,,,,,
20/10/2014,1.45,2.37,1.91,119.800003,382.479,,0.009608371,0.644805818,,,,,,,,,
21/10/2014,1.42,2.38,1.9,120.019997,386.154,,-0.007665336,0.645557696,,,,,,,,,
22/10/2014,1.47,2.35,1.91,119.339996,383.194,,-0.062999421,0.646425266,,,,,,,,,
23/10/2014,1.43,2.39,1.91,118.519997,359.053,,-0.001601435,0.643423681,,,,,,,,,
24/10/2014,1.46,2.34,1.9,118.349998,358.478,,-0.032986683,0.643832541,,,,,,,,,
25/10/2014,1.453333333,2.34,1.896666667,118.2533313,346.653,,0.023158605,0.643098313,,,,,,,,,
26/10/2014,1.446666667,2.34,1.893333333,118.1566647,354.681,,-0.004237611,0.643308409,,,,,,,,,
27/10/2014,1.44,2.34,1.89,118.059998,353.178,,0.011923166,0.643369128,,,,,,,,,
28/10/2014,1.47,2.35,1.91,118.099998,357.389,,-0.060743336,0.643532936,,,,,,,,,
29/10/2014,1.47,2.37,1.92,116.410004,335.68,,0.027415991,0.640677223,,,,,,,,,
30/10/2014,1.49,2.31,1.9,115.190002,344.883,,-0.01823517,0.640138882,,,,,,,,,
31/10/2014,1.53,2.31,1.92,112.660004,338.594,,-0.040833565,0.640555713,,,,,,,,,
1/11/2014,1.536666667,2.31,1.923333333,112.4900033,324.768,,0.003778082,0.640335568,,,,,,,,,
2/11/2014,1.543333333,2.31,1.926666667,112.3200027,325.995,,0.004601298,0.640979852,,,,,,,,,
3/11/2014,1.55,2.31,1.93,112.150002,327.495,,0.009838318,0.642525907,,,,,,,,,
4/11/2014,1.49,2.35,1.92,112.220001,330.717,,0.027122888,0.643905125,,,,,,,,,
5/11/2014,1.54,2.32,1.93,109.790001,339.687,,0.028861864,0.644403588,,,,,,,,,
6/11/2014,1.58,2.3,1.94,109.879997,349.491,,-0.020063464,0.652540379,,,,,,,,,
7/11/2014,1.59,2.29,1.94,112.970001,342.479,,0.009349478,0.661663393,,,,,,,,,
8/11/2014,1.586666667,2.293333333,1.94,112.1333337,345.681,,0.050138712,0.66186295,,,,,,,,,
9/11/2014,1.583333333,2.296666667,1.94,111.2966663,363.013,,0.00728624,0.66215062,,,,,,,,,
10/11/2014,1.58,2.3,1.94,110.459999,365.658,,0.005811441,0.663111829,,,,,,,,,
11/11/2014,1.555,2.295,1.925,112.040001,367.783,,0.145759864,0.663974859,,,,,,,,,
12/11/2014,1.53,2.29,1.91,111.5,421.391,,-0.007183352,0.649021362,,,,,,,,,
13/11/2014,1.48,2.28,1.88,111.669998,418.364,,-0.049750935,0.649419081,,,,,,,,,
14/11/2014,1.45,2.33,1.89,114.470001,397.55,,-0.050594894,0.658062134,,,,,,,,,
15/11/2014,1.44,2.32,1.88,114.3300017,377.436,,0.028804883,0.66052468,,,,,,,,,
16/11/2014,1.43,2.31,1.87,114.1900023,388.308,,-0.001514262,0.665932907,,,,,,,,,
17/11/2014,1.42,2.3,1.86,114.050003,387.72,,-0.032794285,0.665977825,,,,,,,,,
18/11/2014,1.42,2.26,1.84,115.050003,375.005,,0.015034466,0.665240735,,,,,,,,,
19/11/2014,1.39,2.27,1.83,113.68,380.643,,-0.060014239,0.666157199,,,,,,,,,
20/11/2014,1.41,2.29,1.85,114.860001,357.799,,-0.018082778,0.664215525,,,,,,,,,
21/11/2014,1.44,2.28,1.86,115.389999,351.329,,0.005533275,0.664077012,,,,,,,,,
22/11/2014,1.436666667,2.283333333,1.86,115.2966663,353.273,,0.041596725,0.66406287,,,,,,,,,
23/11/2014,1.433333333,2.286666667,1.86,115.2033337,367.968,,0.023542808,0.663259378,,,,,,,,,
24/11/2014,1.43,2.29,1.86,115.110001,376.631,,-0.004327843,0.662961798,,,,,,,,,
25/11/2014,1.47,2.23,1.85,115.379997,375.001,,-0.021159944,0.663087973,,,,,,,,,
26/11/2014,1.44,2.2,1.82,115.160004,367.066,,0.006726311,0.662786421,,,,,,,,,
27/11/2014,1.415,2.195,1.805,113.6350025,369.535,,0.0202173,0.662767129,,,,,,,,,
28/11/2014,1.39,2.19,1.79,112.110001,377.006,,-0.003904447,0.662531657,,,,,,,,,
29/11/2014,1.39,2.19,1.79,113.6000013,375.534,,0.007195088,0.663023852,,,,,,,,,
30/11/2014,1.39,2.19,1.79,115.0900017,378.236,,0.002987553,0.667931791,,,,,,,,,
1/12/2014,1.39,2.19,1.79,116.580002,379.366,,0.006181366,0.667984696,,,,,,,,,
2/12/2014,1.36,2.18,1.77,115.139999,381.711,,-0.016999772,0.667976493,,,,,,,,,
3/12/2014,1.38,2.2,1.79,116.330002,375.222,,-0.016406287,0.668949352,,,,,,,,,
4/12/2014,1.36,2.18,1.77,115.879997,369.066,,0.020457046,0.668905783,,,,,,,,,
5/12/2014,1.35,2.15,1.75,114.43,376.616,,-0.004867026,0.669819279,,,,,,,,,
6/12/2014,1.313333333,2.16,1.736666667,114.8799997,374.783,,0.000995243,0.669877253,,,,,,,,,
7/12/2014,1.276666667,2.17,1.723333333,115.3299993,375.156,,-0.035371952,0.669902769,,,,,,,,,
8/12/2014,1.24,2.18,1.71,115.779999,361.886,,-0.028475818,0.668954271,,,,,,,,,
9/12/2014,1.34,2.12,1.73,118.190002,351.581,,-0.012085408,0.671995744,,,,,,,,,
10/12/2014,1.27,2.15,1.71,117.959999,347.332,,0.009138231,0.671897748,,,,,,,,,
11/12/2014,1.27,2.13,1.7,117.690002,350.506,,0.005808745,0.671913333,,,,,,,,,
12/12/2014,1.2,2.08,1.64,117.410004,352.542,,-0.014140159,0.673271222,,,,,,,,,
13/12/2014,1.19,2.076666667,1.633333333,116.4033357,347.557,,0.011960628,0.673157444,,,,,,,,,
14/12/2014,1.18,2.073333333,1.626666667,115.3966673,351.714,,-0.018580438,0.673089314,,,,,,,,,
15/12/2014,1.17,2.07,1.62,114.389999,345.179,,-0.048180799,0.677912648,,,,,,,,,
16/12/2014,1.21,2.09,1.65,114.949997,328.548,,-0.028117657,0.676965627,,,,,,,,,
17/12/2014,1.22,2.08,1.65,114.269997,319.31,,-0.024054994,0.676336063,,,,,,,,,
18/12/2014,1.2,2.1,1.65,115.150002,311.629,,0.01941732,0.676188288,,,,,,,,,
19/12/2014,1.27,2.09,1.68,114.769997,317.68,,0.036782297,0.677307474,,,,,,,,,
20/12/2014,1.276666667,2.096666667,1.686666667,114.029999,329.365,,-0.025713115,0.676742678,,,,,,,,,
21/12/2014,1.283333333,2.103333333,1.693333333,113.290001,320.896,,0.034279019,0.676194295,,,,,,,,,
22/12/2014,1.29,2.11,1.7,112.550003,331.896,,0.008454456,0.67555999,,,,,,,,,
23/12/2014,1.3,2.1,1.7,112.739998,334.702,,-0.035637672,0.675542311,,,,,,,,,
24/12/2014,1.26,2.1,1.68,112.769997,322.774,,-0.011692392,0.67597304,,,,,,,,,
25/12/2014,1.26,2.09,1.675,113.7999995,319,,0.029833856,0.675919732,,,,,,,,,
26/12/2014,1.26,2.08,1.67,114.830002,328.517,,-0.039224759,0.675339255,,,,,,,,,
27/12/2014,1.246666667,2.08,1.663333333,114.443334,315.631,,0.005940481,0.674177129,,,,,,,,,
28/12/2014,1.233333333,2.08,1.656666667,114.056666,317.506,,-0.016374494,0.674734957,,,,,,,,,
29/12/2014,1.22,2.08,1.65,113.669998,312.307,,-0.005433756,0.674494095,,,,,,,,,
30/12/2014,1.21,2.07,1.64,115.199997,310.61,,0.030176105,0.679699229,,,,,,,,,
31/12/2014,1.27,2.09,1.68,113.580002,319.983,,-0.018272846,0.679151175,,,,,,,,,
1/1/2015,1.285,2.105,1.695,113.830002,314.136,,0.003409351,0.678865767,,,,,,,,,
2/1/2015,1.3,2.12,1.71,114.080002,315.207,,-0.098262412,0.679225085,,,,,,,,,
3/1/2015,1.283333333,2.09,1.686666667,114.6533357,284.234,,-0.07048066,0.672014702,,,,,,,,,
4/1/2015,1.266666667,2.06,1.663333333,115.2266693,264.201,,0.039246634,0.668154699,,,,,,,,,
5/1/2015,1.25,2.03,1.64,115.800003,274.57,,0.041027789,0.667139861,,,,,,,,,
6/1/2015,1.16,1.96,1.56,117.120003,285.835,,0.028247066,0.665996548,,,,,,,,,
7/1/2015,1.16,1.98,1.57,116.43,293.909,,-0.035415724,0.665538363,,,,,,,,,
8/1/2015,1.21,2.03,1.62,115.940002,283.5,,0.024366843,0.664525611,,,,,,,,,
9/1/2015,1.2,2.04,1.62,117.260002,290.408,,-0.054099749,0.664156201,,,,,,,,,
10/1/2015,1.186666667,2.02,1.603333333,117.693334,274.697,,-0.024816434,0.661825053,,,,,,,,,
11/1/2015,1.173333333,2,1.586666667,118.126666,267.88,,0.000223981,0.664379041,,,,,,,,,
12/1/2015,1.16,1.98,1.57,118.559998,267.94,,-0.167824886,0.664516811,,,,,,,,,
13/1/2015,1.05,2.03,1.54,118.160004,222.973,,-0.198131612,0.642546202,,,,,,,,,
14/1/2015,1.18,1.96,1.57,117.970001,178.795,,0.177225314,0.610330432,,,,,,,,,
15/1/2015,1.18,1.98,1.58,120.940002,210.482,,-0.01259015,0.584882334,,,,,,,,,
16/1/2015,1.19,2.01,1.6,122.519997,207.832,,-0.041153432,0.585118233,,,,,,,,,
17/1/2015,1.19,2.005,1.5975,122.939997,199.279,,0.056764637,0.583785787,,,,,,,,,
18/1/2015,1.19,2,1.595,123.359997,210.591,,0.019801416,0.581306299,,,,,,,,,
19/1/2015,1.19,1.995,1.5925,123.779997,214.761,,-0.016311155,0.600735526,,,,,,,,,
20/1/2015,1.19,1.99,1.59,124.199997,211.258,,0.073938028,0.60326553,,,,,,,,,
21/1/2015,1.17,2.05,1.61,124.230003,226.878,,0.026243179,0.599152423,,,,,,,,,
22/1/2015,1.19,2.03,1.61,125.230003,232.832,,0.000330711,0.598726546,,,,,,,,,
23/1/2015,1.21,1.99,1.6,124.230003,232.909,,0.064209627,0.598997637,,,,,,,,,
24/1/2015,1.22,1.986666667,1.603333333,123.816668,247.864,,0.022645483,0.605109869,,,,,,,,,
25/1/2015,1.23,1.983333333,1.606666667,123.403333,253.477,,0.078551506,0.605618231,,,,,,,,,
26/1/2015,1.24,1.98,1.61,122.989998,273.388,,-0.034639414,0.60446097,,,,,,,,,
27/1/2015,1.29,2.03,1.66,124.400002,263.918,,-0.114683349,0.603522661,,,,,,,,,
28/1/2015,1.24,1.98,1.61,123.419998,233.651,,-0.000556385,0.593396159,,,,,,,,,
29/1/2015,1.31,1.93,1.62,120.760002,233.521,,-0.032896399,0.594151684,,,,,,,,,
30/1/2015,1.29,2.01,1.65,123.449997,225.839,,-0.035596155,0.593127562,,,,,,,,,
31/1/2015,1.3,2,1.65,123.106664,217.8,,0.042231405,0.591948747,,,,,,,,,
1/2/2015,1.31,1.99,1.65,122.763331,226.998,,0.050533485,0.59189955,,,,,,,,,
2/2/2015,1.32,1.98,1.65,122.419998,238.469,,-0.047553351,0.589901688,,,,,,,,,
3/2/2015,1.4,2,1.7,121.050003,227.129,,-0.004323534,0.587864402,,,,,,,,,
4/2/2015,1.35,2.07,1.71,121.580002,226.147,,-0.040584222,0.588453289,,,,,,,,,
5/2/2015,1.38,2.02,1.7,121.790001,216.969,,0.024275357,0.586996787,,,,,,,,,
6/2/2015,1.36,2.06,1.71,118.639999,222.236,,0.02467647,0.586576055,,,,,,,,,
7/2/2015,1.36,2.06,1.71,118.8166653,227.72,,-0.019409802,0.586294854,,,,,,,,,
8/2/2015,1.36,2.06,1.71,118.9933317,223.3,,-0.015503807,0.588125545,,,,,,,,,
9/2/2015,1.36,2.06,1.71,119.169998,219.838,,0.000977993,0.587962477,,,,,,,,,
10/2/2015,1.32,2.08,1.7,118.470001,220.053,,-0.004767033,0.588588085,,,,,,,,,
11/2/2015,1.32,2.04,1.68,117.07,219.004,,0.01189476,0.588551964,,,,,,,,,
12/2/2015,1.37,1.95,1.66,117.339996,221.609,,0.062628323,0.58855953,,,,,,,,,
13/2/2015,1.32,2.04,1.68,117.980003,235.488,,0.094522863,0.58543752,,,,,,,,,
14/2/2015,1.3225,2.0525,1.6875,117.4875028,257.747,,-0.093281396,0.578174885,,,,,,,,,
15/2/2015,1.325,2.065,1.695,116.9950025,233.704,,2.56735E-05,0.570366134,,,,,,,,,
16/2/2015,1.3275,2.0775,1.7025,116.5025022,233.71,,0.041684138,0.570455919,,,,,,,,,
17/2/2015,1.33,2.09,1.71,116.010002,243.452,,-0.029722491,0.569271067,,,,,,,,,
18/2/2015,1.32,2.1,1.71,116.339996,236.216,,0.018986859,0.569794513,,,,,,,,,
19/2/2015,1.35,2.13,1.74,115.940002,240.701,,0.0140257,0.569842124,,,,,,,,,
20/2/2015,1.37,2.13,1.75,115.279999,244.077,,0.001225023,0.569937384,,,,,,,,,
21/2/2015,1.36,2.12,1.74,115.3299993,244.376,,-0.033681704,0.570275722,,,,,,,,,
22/2/2015,1.35,2.11,1.73,115.3799997,236.145,,0.010828093,0.569292731,,,,,,,,,
23/2/2015,1.34,2.1,1.72,115.43,238.702,,0.000368661,0.569252492,,,,,,,,,
24/2/2015,1.33,2.11,1.72,115.260002,238.79,,-0.00590477,0.570623994,,,,,,,,,
25/2/2015,1.36,2.08,1.72,115.699997,237.38,,-0.003462802,0.57056874,,,,,,,,,
26/2/2015,1.49,2.09,1.79,116.07,236.558,,0.073005352,0.570569485,,,,,,,,,
27/2/2015,1.49,2.17,1.83,116.160004,253.828,,0.001757095,0.567549383,,,,,,,,,
28/2/2015,1.506666667,2.153333333,1.83,116.0000027,254.274,,0.023978071,0.567622167,,,,,,,,,
1/3/2015,1.523333333,2.136666667,1.83,115.8400013,260.371,,0.058481935,0.567198754,,,,,,,,,
2/3/2015,1.54,2.12,1.83,115.68,275.598,,0.022148201,0.564513533,,,,,,,,,
3/3/2015,1.57,2.15,1.86,115.470001,281.702,,-0.029268518,0.564145326,,,,,,,,,
4/3/2015,1.61,2.13,1.87,115.110001,273.457,,0.009182431,0.56329596,,,,,,,,,
5/3/2015,1.53,2.15,1.84,115,275.968,,-0.012204314,0.563316773,,,,,,,,,
6/3/2015,1.55,2.11,1.83,111.860001,272.6,,0.013132795,0.563211587,,,,,,,,,
7/3/2015,1.523333333,2.09,1.806666667,111.8966677,276.18,,-0.006506626,0.563690678,,,,,,,,,
8/3/2015,1.496666667,2.07,1.783333333,111.9333343,274.383,,0.0564102,0.563700906,,,,,,,,,
9/3/2015,1.47,2.05,1.76,111.970001,289.861,,0.006330621,0.561611184,,,,,,,,,
10/3/2015,1.36,2.1,1.73,111.419998,291.696,,0.016359498,0.56223085,,,,,,,,,
11/3/2015,1.45,1.99,1.72,110.75,296.468,,-0.005872472,0.562244713,,,,,,,,,
12/3/2015,1.41,2.01,1.71,110.720001,294.727,,-0.027825751,0.562412031,,,,,,,,,
13/3/2015,1.4,1.98,1.69,110.879997,286.526,,-0.014958503,0.561656165,,,,,,,,,
14/3/2015,1.356666667,1.996666667,1.676666667,110.856664,282.24,,0.011929563,0.561415404,,,,,,,,,
15/3/2015,1.313333333,2.013333333,1.663333333,110.833331,285.607,,0.017215965,0.561333561,,,,,,,,,
16/3/2015,1.27,2.03,1.65,110.809998,290.524,,-0.017413363,0.561188197,,,,,,,,,
17/3/2015,1.34,1.94,1.64,110.209999,285.465,,-0.100940571,0.561412213,,,,,,,,,
18/3/2015,1.33,2.07,1.7,112.370003,256.65,,0.015939996,0.551981408,,,,,,,,,
19/3/2015,1.49,2.09,1.79,112.290001,260.741,,0.004172723,0.551811605,,,,,,,,,
20/3/2015,1.5,2.02,1.76,113.57,261.829,,-0.006916728,0.551806979,,,,,,,,,
21/3/2015,1.493333333,2.02,1.756666667,113.8100003,260.018,,0.030578652,0.551739884,,,,,,,,,
22/3/2015,1.486666667,2.02,1.753333333,114.0500007,267.969,,-0.004802794,0.551026788,,,,,,,,,
23/3/2015,1.48,2.02,1.75,114.290001,266.682,,-0.081096587,0.551691938,,,,,,,,,
24/3/2015,1.53,2.01,1.77,114.57,245.055,,0.004186815,0.545438683,,,,,,,,,
25/3/2015,1.56,2.06,1.81,114.730003,246.081,,0.00975695,0.545474224,,,,,,,,,
26/3/2015,1.57,2.03,1.8,115.480003,248.482,,-0.005698602,0.545428392,,,,,,,,,
27/3/2015,1.54,1.98,1.76,115.059998,247.066,,0.023572649,0.545459778,,,,,,,,,
28/3/2015,1.523333333,1.976666667,1.75,114.623332,252.89,,-0.040543319,0.545029991,,,,,,,,,
29/3/2015,1.506666667,1.973333333,1.74,114.186666,242.637,,0.020689343,0.543408249,,,,,,,,,
30/3/2015,1.49,1.97,1.73,113.75,247.657,,-0.014201093,0.543082866,,,,,,,,,
31/3/2015,1.51,2.01,1.76,113.660004,244.14,,0.012898337,0.542844674,,,,,,,,,
1/4/2015,1.58,2.02,1.8,115.599998,247.289,,0.023191489,0.543078332,,,,,,,,,
2/4/2015,1.56,2.06,1.81,115.279999,253.024,,0.005125996,0.542723011,,,,,,,,,
3/4/2015,1.58,2.08,1.83,115.6324998,254.321,,-0.001930631,0.543074843,,,,,,,,,
4/4/2015,1.586666667,2.086666667,1.836666667,115.9850005,253.83,,0.026084387,0.543091213,,,,,,,,,
5/4/2015,1.593333333,2.093333333,1.843333333,116.3375013,260.451,,-0.018905667,0.542553175,,,,,,,,,
6/4/2015,1.6,2.1,1.85,116.690002,255.527,,-0.008124386,0.542160482,,,,,,,,,
7/4/2015,1.6,2.1,1.85,116.110001,253.451,,-0.033012298,0.542096567,,,,,,,,,
8/4/2015,1.58,2.1,1.84,115.470001,245.084,,-0.005467513,0.540976405,,,,,,,,,
9/4/2015,1.59,2.09,1.84,114.669998,243.744,,-0.032259256,0.540926132,,,,,,,,,
10/4/2015,1.56,2.08,1.82,115.970001,235.881,,0.003205006,0.539855812,,,,,,,,,
11/4/2015,1.556666667,2.07,1.813333333,115.6933337,236.637,,-0.002391849,0.539867691,,,,,,,,,
12/4/2015,1.553333333,2.06,1.806666667,115.4166663,236.071,,-0.047701751,0.539860708,,,,,,,,,
13/4/2015,1.55,2.05,1.8,115.139999,224.81,,-0.025118989,0.537616284,,,,,,,,,
14/4/2015,1.55,2.05,1.8,114.440002,219.163,,0.020500723,0.536940591,,,,,,,,,
15/4/2015,1.59,2.09,1.84,115.43,223.656,,0.022172443,0.536636401,,,,,,,,,
16/4/2015,1.58,2.12,1.85,115.029999,228.615,,-0.024775277,0.536262167,,,,,,,,,
17/4/2015,1.65,2.13,1.89,115.599998,222.951,,0.002090145,0.535607747,,,,,,,,,
18/4/2015,1.633333333,2.146666667,1.89,115.3066657,223.417,,-0.003638935,0.535639989,,,,,,,,,
19/4/2015,1.616666667,2.163333333,1.89,115.0133333,222.604,,0.009168748,0.535609815,,,,,,,,,
20/4/2015,1.6,2.18,1.89,114.720001,224.645,,0.04370006,0.535677318,,,,,,,,,
21/4/2015,1.59,2.13,1.86,115.379997,234.462,,-0.002478013,0.534063318,,,,,,,,,
22/4/2015,1.6,2.14,1.87,113.830002,233.881,,0.01109111,0.534126632,,,,,,,,,
23/4/2015,1.7,2.08,1.89,114.660004,236.475,,-0.022243366,0.534051004,,,,,,,,,
24/4/2015,1.71,2.07,1.89,113.050003,231.215,,-0.0204658,0.533687555,,,,,,,,,
25/4/2015,1.71,2.083333333,1.896666667,113.8100027,226.483,,-0.031313609,0.53332239,,,,,,,,,
26/4/2015,1.71,2.096666667,1.903333333,114.5700023,219.391,,0.044796733,0.532491388,,,,,,,,,
27/4/2015,1.71,2.11,1.91,115.330002,229.219,,-0.015138361,0.530895992,,,,,,,,,
28/4/2015,1.69,2.09,1.89,116.330002,225.749,,0.001120714,0.530667185,,,,,,,,,
29/4/2015,1.7,2.14,1.92,115.510002,226.002,,0.044225272,0.530924992,,,,,,,,,
30/4/2015,1.72,2.16,1.94,113.470001,235.997,,-0.016279868,0.529297558,,,,,,,,,
1/5/2015,1.72,2.16,1.94,113.080002,232.155,,0.012371045,0.529006715,,,,,,,,,
2/5/2015,1.71,2.156666667,1.933333333,113.4200007,235.027,,0.022759087,0.531223591,,,,,,,,,
3/5/2015,1.7,2.153333333,1.926666667,113.7599993,240.376,,-0.005707725,0.530898725,,,,,,,,,
4/5/2015,1.69,2.15,1.92,114.099998,239.004,,-0.01206256,0.530966789,,,,,,,,,
5/5/2015,1.72,2.16,1.94,114.419998,236.121,,-0.02829905,0.53106617,,,,,,,,,
6/5/2015,1.69,2.13,1.91,114.360001,229.439,,0.033542685,0.530216751,,,,,,,,,
7/5/2015,1.66,2.1,1.88,113.419998,237.135,,0.028696734,0.529592149,,,,,,,,,
